tag,name,star,people,author,money,country,year
文学,智惠子抄,8.5,158,高村光太郎,45.0,日,2017
文学,阿拉伯的劳伦斯,9.1,2029,斯科特·安德森,79.0,美,2014
文学,过于喧嚣的孤独,8.8,7543,赫拉巴尔,22.0,捷克,2011
文学,孤独六讲,8.1,37930,蒋勋,36.0,中,2009
文学,许三观卖血记,8.7,71121,余华,16.8,中,1998
文学,当我们谈论爱情时我们在谈论什么,7.8,34326,雷蒙德·卡佛,22.0,美,2010
文学,失明症漫记,9.0,4377,若泽·萨拉马戈,29.5,葡,2014
文学,下雨天一个人在家,7.6,486,江国香织,45.0,日,2017
文学,北方大道,7.8,1851,李静睿,38.0,中,2017
文学,毛姆短篇小说精选集,9.1,5728,威廉·萨默塞特·毛姆,36.0,英,2012
文学,生活与命运,9.3,899,瓦西里·格罗斯曼,118.0,俄罗斯,2015
文学,一桩事先张扬的凶杀案,8.7,13322,加西亚·马尔克斯,25.0,哥伦比亚,2013
文学,十一种孤独,8.2,15345,理查德·耶茨、RichardYates,20.0,美,2010
文学,穆斯林的葬礼,8.2,77433,霍达,32.0,中,1988
散文,人间滋味,8.7,1277,汪曾祺,34.8,中,2014
散文,身边的江湖,8.3,5469,野夫,32.0,中,2013
散文,人生忽如寄,8.4,353,梁实秋,42.0,中,2016
散文,不在他方,8.1,1911,陈绮贞,42.0,中,2015
散文,今生今世,7.7,9481,胡兰成,23.8,中,2003
散文,我爱这哭不出来的浪漫,7.9,2880,严明,35.0,中,2014
散文,常想一二，不思八九,8.8,217,林清玄,45.0,中,2017
散文,大萝卜和难挑的鳄梨,8.1,7002,村上春树,39.0,日,2014
散文,雅舍小品,8.7,2499,梁实秋,28.8,中,1999
散文,半生为人,8.3,2773,徐晓,28.0,中,2005
散文,白事会,7.7,2060,自然,29.0,中,2016
散文,琼美卡随想录,8.6,4894,木心,17.0,中,2006
散文,流浪集,8.1,5986,舒国治,26.0,中,2010
散文,流动的盛宴,8.3,4478,海明威,28.0,美,2009
散文,醒来觉得甚是爱你,8.4,1435,朱生豪,39.8,中,2016
散文,任你行,7.4,875,林夕,39.5,中,2016
诗歌,诗的见证,8.6,564,切斯瓦夫·米沃什,28.0,波兰,2011
诗歌,万叶集精选,8.8,246,佚名,38.0,中,2012
诗歌,穆旦诗全集,9.1,506,穆旦,16.0,中,1996
诗歌,乌塔耶书,8.6,707,匹桑,48.0,法,2017
诗歌,切·米沃什诗选,8.1,1106,切·米沃什,16.4,波,2002
诗歌,木心诗选,9.1,255,木心,49.0,中,2015
诗歌,先人祭,7.1,86,亚当·密茨凯维奇,68.0,波兰,2015
诗歌,大地蓝得像一只橙子,9.1,326,保罗·艾吕雅,39.8,法,2017
诗歌,青铜骑士,8.7,6370,普希金,0.32,俄,1957
诗歌,在黑暗的河流上,7.9,758,席慕蓉,20.0,中,2003
诗歌,我们爱过又忘记,8.9,182,余秀华,35.0,中,2016
诗歌,小小的死亡之歌,8.6,139,加西亚·洛尔迦,29.0,西,2016
诗歌,任航诗集,8.8,1062,任航,38.0,中,2013
诗歌,另一个，同一个,8.3,62,豪·路·博尔赫斯,22.0,阿根廷,2008
文学,鲍勃·迪伦诗歌集 (1961-2012),9.0,330,鲍勃·迪伦,198.0,美,2017
文学,1Q84 BOOK 1,8.3,82355,村上春树,36.0,日,2010
文学,海风中失落的血色馈赠,9.0,3520,阿利斯泰尔·麦克劳德,20.0,加拿大,2015
散文,雨季不再来,8.7,16342,三毛,28.0,中,2007
散文,灵魂的事,9.0,2811,史铁生,28.0,中,2005
散文,做饭,8.6,1093,汪曾祺,35.0,中,2013
小说,孽子,8.7,8032,白先勇,21.8,中,2000
小说,芳华,8.1,18785,严歌苓,39.0,中,2017
小说,焚舟纪,8.5,3461,安吉拉·卡特,100.0,英,2012
小说,漫长的中场休息,8.1,2697,本·方登,45.0,美,2016
小说,追忆似水年华（上下册）,9.1,2448,马塞尔·普鲁斯特,68.0,法国,2001
小说,受戒,9.2,5380,汪曾祺,3.95,中,1987
小说,半生缘,8.6,39225,张爱玲,28.0,中,2006
小说,香水,8.5,28447,帕·聚斯金德,20.0,德,2005
小说,火星救援,8.9,9438,安迪·威尔,38.0,美,2015
小说,红楼梦,9.6,134767,曹雪芹著、高鹗续,59.7,中,1996
小说,螺旋之谜,7.9,174,圣地亚哥·帕哈雷斯,46.0,西班牙,2017
小说,夜色人生,8.3,2339,丹尼斯·勒翰,49.9,美,2016
小说,阿城精选集,9.1,4481,阿城,25.0,中,2011
小说,红玫瑰与白玫瑰,8.4,42692,张爱玲,12.8,中,1996
小说,项塔兰,9.0,4027,格里高利·大卫·罗伯兹,58.0,澳,2009
小说,不畅销小说写作指南,7.4,319,大头马,42.0,中,2017
小说,使女的故事,8.3,1519,玛格丽特·阿特伍德,49.0,加拿大,2017
小说,教父,9.0,17942,马里奥·普佐,23.3,美,1997
文学,查特莱夫人的情人,7.6,5991,劳伦斯,24.0,英,2004
文学,万物静默如谜,8.6,11035,维斯拉瓦•辛波斯卡,26.0,波,2012
文学,与普鲁斯特共度假日,8.4,132,劳拉·马基等,45.0,法,2017
文学,我的精神家园,9.1,19332,王小波,18.8,中,1997
文学,棋王,8.7,15287,阿城,13.0,中,1999
文学,被淹没和被拯救的,9.2,1982,普里莫·莱维,32.0,意,2013
文学,小说课,8.6,3144,毕飞宇,38.0,中,2017
文学,三国演义（全二册）,9.2,58627,罗贯中,39.5,中,1998
文学,一只狼在放哨,8.5,754,阿巴斯·基阿鲁斯达米,39.0,伊朗,2017
文学,爱情和其他魔鬼,8.7,4009,加西亚·马尔克斯,35.0,哥伦比亚,2016
文学,悲伤与理智,8.6,1704,约瑟夫·布罗茨基,58.0,美,2015
文学,荆棘鸟,8.6,33014,考琳·麦卡洛,28.0,澳,1998
文学,鳄鱼街,8.5,1326,布鲁诺·舒尔茨,28.0,波,2010
文学,一九八四·动物农场,9.3,25616,乔治·奥威尔,23.0,英,2003
文学,呼兰河传,8.9,20045,萧红,19.0,中,2005
文学,基督山伯爵,9.0,54787,大仲马,43.9,中,1991
文学,献给阿尔吉侬的花束,9.0,5931,丹尼尔·凯斯,36.0,美,2015
文学,面纱,8.7,16294,W.萨默塞特·毛姆,32.0,英,2012
文学,金阁寺,8.6,12494,三岛由纪夫,24.0,日,2009
散文,人生不必太用力,7.4,205,狗剩爹,38.0,中,2017
散文,活着活着就老了,7.6,9173,冯唐,25.0,中,2008
散文,世间的盐,8.0,9650,高军,32.0,中,2012
散文,扔掉书本上街去,8.0,802,寺山修司,45.0,日,2017
散文,京都古书店风景,8.4,939,苏枕书,58.0,中,2015
散文,另一座城,7.4,79,唐颖,35.0,中,2017
散文,普通读者,8.0,117,西闪,39.8,中,2017
散文,威尼斯日记,8.6,2188,阿城,12.5,中,1997
散文,原来你非不快乐,7.2,25524,林夕,23.8,中,2008
散文,游戏人间,8.0,467,贾平凹,42.0,中,2017
散文,三毛典藏全集,9.5,2695,三毛,272.0,中,2011
散文,杀鹌鹑的少女,7.3,1090,陶杰,28.0,中,2012
散文,生命的路,9.7,68,鲁迅,29.8,中,2017
散文,山河袈裟,7.8,379,李修文,42.0,中,2017
散文,国王鞠躬，国王杀人,8.6,948,赫塔·米勒,22.0,德,2010
散文,致女儿书,7.6,7963,王朔,15.0,中,2007
散文,私语书,8.0,3700,黎戈,29.8,中,2013
散文,时间的玫瑰,8.6,3258,北岛,33.0,中,2005
诗歌,嚎叫,8.6,1189,艾伦·金斯伯格,18.0,美,2001
小说,生死桥,8.2,4060,李碧华,23.0,中,2006
文学,我口袋里的星辰如沙砾,8.0,239,韩松落,39.0,中,2017
散文,有味,7.6,9889,汪涵,29.0,中,2010
诗歌,文明的孩子,8.8,485,布罗茨基,18.0,美,1999
诗歌,马尔多罗之歌,8.8,487,洛特雷阿蒙,28.0,法,2008
诗歌,小鸟在天空消失的日子,8.2,557,谷川俊太郎,48.0,日,2013
诗歌,奥登诗选：1927-1947,8.2,329,W.H.奥登,88.0,英,2014
诗歌,太阳是唯一的种子,7.9,22,贡萨罗·罗哈斯,35.0,智利,2017
诗歌,四个四重奏,9.0,256,艾略特(T.S.Eliot,2.3,英,1985
诗歌,未知大学,8.9,454,罗贝托·波拉尼奥,168.0,智利,2017
诗歌,奇迹集,8.4,693,黄灿然,28.0,中,2012
诗歌,卡瓦菲斯诗集,8.6,690,卡瓦菲斯,17.2,希腊,2002
诗歌,凯尔特的薄暮,8.3,3766,W.B.叶芝,16.0,爱尔兰,2007
诗歌,保罗·策兰诗文选,8.7,923,保罗·策兰,11.8,德,2002
诗歌,寺山修司少女诗集,8.0,136,寺山修司,56.0,日,2018
诗歌,济慈诗选,8.9,403,约翰·济慈,24.5,英,1997
诗歌,森林的沉默：诗集,8.6,91,吴兴华,62.0,中,2017
诗歌,23,7.3,59,邱何,30.0,中,2017
小说,基督山伯爵,9.0,54762,大仲马,43.9,中,1991
小说,来自新世界 （上下）,9.1,4239,贵志祐介,88.0,日,2014
小说,如果在冬夜，一个旅人,8.7,8034,伊塔洛·卡尔维诺,25.0,意大利,2007
小说,呼兰河传,8.9,20025,萧红,19.0,中,2005
小说,没有人给他写信的上校,8.5,15046,加西亚·马尔克斯,19.5,哥伦比亚,2013
小说,午夜之子,8.5,1380,萨曼·鲁西迪,56.0,英,2015
小说,清明上河图密码4,8.9,1669,冶文彪,58.0,中,2017
小说,人鼠之间,9.1,2113,约翰·斯坦贝克（JohnSteinbeck）,29.0,美,2016
小说,洛丽塔,7.7,57231,弗拉基米尔·纳博科夫,27.0,美,2005
小说,金阁寺,8.6,12494,三岛由纪夫,24.0,日,2009
小说,卡尔维诺文集（第三卷）,9.3,4116,卡尔维诺,21.0,意大利,2001
小说,哈扎尔辞典（阳本）,8.8,2867,米洛拉德·帕维奇,45.0,塞尔维亚,2013
小说,达·芬奇密码,8.2,133918,丹·布朗,28.0,美,2004
小说,红豆生南国,7.7,646,王安忆,35.0,中,2017
小说,背对世界,8.0,713,埃尔克·海登莱希,28.8,德,2017
小说,额尔古纳河右岸,9.0,7843,迟子建,29.0,中,2005
文学,摩尔人的最后叹息,7.8,421,萨曼·鲁西迪,56.0,英,2017
文学,最初的爱情 最后的仪式,8.0,27026,伊恩·麦克尤恩,22.0,英,2010
文学,一个人的村庄,8.9,7964,刘亮程,28.0,中,2006
文学,苏菲的世界,8.5,66554,乔斯坦·贾德,26.8,挪威,1999
文学,德米安,9.0,7743,赫尔曼·黑塞,25.0,德,2009
文学,芳华,8.1,18803,严歌苓,39.0,中,2017
文学,此生多珍重,8.6,534,丰子恺,49.8,中,2017
文学,简爱（英文全本）,8.5,114105,夏洛蒂·勃朗特,18.0,英,2003
文学,世界尽头与冷酷仙境,8.6,26988,村上春树,23.0,日,2002
文学,焚舟纪,8.5,3461,安吉拉·卡特,100.0,英,2012
文学,道连·葛雷的画像,8.9,7873,奥斯卡·王尔德,12.0,英,2006
文学,清明上河图密码,8.2,9375,冶文彪,49.9,中,2015
散文,稻草人手记,8.9,8709,三毛,18.0,中,2009
散文,小毛驴与我,8.6,562,希梅内斯,29.0,西,2011
散文,巴黎的忧郁,8.3,1854,波德莱尔,13.0,法,2004
散文,堤契诺之歌,8.7,1318,赫尔曼·黑塞,33.0,德,2007
散文,八九十枝花,8.5,1031,沈书枝,29.8,中,2013
散文,大淖记事,9.1,1607,汪曾祺,22.0,中,2010
散文,异乡记,8.4,2431,张爱玲,20.0,中,2010
散文,月童度河,7.3,3670,庆山,45.0,中,2016
散文,父亲的道歉信,8.7,319,向田邦子,29.0,日,2014
散文,人各有异,8.5,809,E·B·怀特,36.0,美,2011
散文,徒然草,8.2,2007,吉田兼好,25.0,日,2009
散文,汪曾祺精选集,9.3,1107,汪曾祺,20.0,中,2011
散文,即兴判断,8.4,3095,木心,26.0,中,2006
散文,干校六记,8.6,3610,杨绛,16.0,中,2010
小说,平原上的摩西,8.4,3063,双雪涛,39.5,中,2016
散文,鱼丽之宴,8.6,2919,木心,16.0,中,2007
诗歌,布宜诺斯艾利斯激情,8.7,1168,豪·路·博尔赫斯,20.0,阿根廷,2008
诗歌,庞德诗选：比萨诗章,8.4,172,伊兹拉·庞德,19.5,美,1998
诗歌,希尼诗文集,8.9,368,西默斯·希尼,38.0,爱尔兰,2001
文学,王尔德童话,9.1,12177,王尔德,6.0,英,2003
文学,漫长的中场休息,8.1,2697,本·方登,45.0,美,2016
文学,受戒,9.2,5382,汪曾祺,3.95,中,1987
诗歌,梦中的塞巴斯蒂安,8.7,289,特拉克尔,16.0,奥,2010
诗歌,北岛作品精选,8.6,561,北岛,26.0,中,2011
诗歌,我的世纪，我的野兽,9.2,174,曼德尔施塔姆,45.0,俄罗斯,2016
诗歌,月亮是夜晚的伤口,6.9,473,罗伯特·瓦尔泽,26.8,瑞士,2016
诗歌,马雁诗集,8.5,787,马雁,25.0,中,2012
诗歌,里尔克诗全集（第一卷）,9.2,130,赖纳·马利亚·里尔克,145.0,奥,2016
诗歌,玫瑰世界,6.8,40,纪尧姆·阿波利奈尔（GuillaumeApollinaire）,39.8,法,2017
诗歌,水的空白,8.6,479,马林·索雷斯库,35.0,罗,2013
诗歌,区线与环线,9.0,116,谢默斯·希尼,38.0,爱尔兰,2016
诗歌,白鹭,8.6,160,德里克·沃尔科特,36.0,圣卢西亚,2015
诗歌,穿越火焰,8.9,164,卢•里德（LouReed,150.0,美,2014
诗歌,苇间风,8.9,1398,叶芝,29.0,爱尔兰,2004
小说,七杀简史,7.6,634,马龙·詹姆斯,128.0,牙买加,2017
小说,简爱（英文全本）,8.5,114077,夏洛蒂·勃朗特,18.0,英,2003
小说,屡次想起的人,8.4,188,沈大成,36.0,中,2017
小说,此间的少年,8.4,36704,江南,25.0,中,2004
小说,生活在别处,8.4,24838,米兰·昆德拉,25.0,捷克,2004
小说,长恨歌,8.2,30660,王安忆,22.0,中,2003
小说,小径分岔的花园,8.9,5034,博尔赫斯,23.0,阿根廷,2015
小说,所有我们看不见的光,8.9,2014,安东尼·多尔,42.0,美,2015
小说,时间旅行者的妻子,8.1,36076,奥德丽·尼芬格,29.9,美,2007
小说,尘埃落定,8.4,31996,阿来,22.0,中,1998
小说,金锁记,8.5,31169,张爱玲,13.5,中,2005
小说,麦田里的守望者,7.9,54308,J.D.塞林格,7.8,美国,1997
小说,小说药丸,8.0,853,埃拉·伯绍德、[英,59.0,英,2016
小说,苍老的指甲和宵遁的猫,8.3,178,冉正万,29.8,中,2017
小说,木麻黄树,8.6,2267,毛姆,30.0,英,2012
小说,呼啸山庄,8.4,61191,勃朗特、张玲、张扬,27.3,英,1999
文学,一个海难幸存者的故事,8.1,1604,加西亚·马尔克斯,35.0,哥伦比亚,2017
文学,半生缘,8.6,39244,张爱玲,28.0,中,2006
文学,生活，是很好玩的,8.8,1858,汪曾祺,52.0,中,2016
文学,螺旋之谜,7.9,174,圣地亚哥·帕哈雷斯,46.0,西班牙,2017
文学,夜色人生,8.3,2339,丹尼斯·勒翰,49.9,美,2016
文学,阿城精选集,9.1,4481,阿城,25.0,中,2011
文学,给孩子的故事,8.6,162,王安忆,42.0,中,2017
文学,夜莺与玫瑰,8.5,7272,王尔德著、查尔斯·罗宾逊绘,34.0,英,2011
文学,事物的味道，我尝得太早了,8.6,2108,石川啄木,45.0,日,2016
文学,无声告白,8.2,55744,伍绮诗,35.0,美,2015
文学,我的孤独是一座花园,8.7,8285,阿多尼斯,28.0,叙利亚,2009
文学,古拉格群岛（上中下）,9.2,1468,亚历山大·索尔仁尼琴,96.0,俄,1996
文学,夜航西飞,8.8,5226,柏瑞尔·马卡姆,29.0,英,2010
文学,偷影子的人,7.8,58841,马克·李维,29.8,法,2012
小说,24个比利,8.1,14827,丹尼尔·凯斯,39.0,美,2015
散文,我甚至希望旅途永无止境,8.2,327,胡成,68.0,中,2016
散文,被窝是青春的坟墓,7.7,34572,七堇年,22.0,中,2007
散文,羊道·深山夏牧场,9.1,1767,李娟,24.0,中,2012
散文,花田半亩,8.6,4692,田维,29.0,中,2009
散文,这世间所有的白,8.6,658,李娟,32.0,中,2012
散文,人生若只如初见,7.2,44228,安意如,23.8,中,2006
散文,最朴素的生活和最遥远的梦想,8.7,278,胡适,32.0,中,2016
散文,亲爱的三毛,8.8,6794,三毛,18.0,中,2009
散文,加缪手记：第二卷,9.1,391,阿尔贝·加缪,45.0,法,2016
散文,舍得，舍不得,8.0,1204,蒋勋,45.0,中,2015
散文,蓝房子,8.4,4353,北岛,18.0,中,2009
散文,门外汉的京都,7.7,3014,舒国治,48.0,中,2016
散文,吾国与吾民,8.5,3510,林语堂,23.8,中,2006
散文,行者无疆,7.7,23270,余秋雨,22.0,中,2001
散文,失败之书,8.4,3327,北岛,28.0,中,2004
散文,猎人们,8.8,2327,朱天心,24.0,中,2006
散文,毫无必要的热情,7.9,684,刘天昭,29.8,中,2015
文学,尤利西斯,8.4,3463,詹姆斯·乔伊斯,58.0,爱尔兰,2005
诗歌,高窗,8.5,274,菲利普·拉金,49.0,英,2016
诗歌,洛尔迦的诗,8.6,416,洛尔迦,20.0,西班牙,2012
诗歌,呕吐袋之歌,7.4,240,尼克·凯夫,98.0,澳,2017
诗歌,耶胡达·阿米亥诗选（上下）,8.9,399,耶胡达·阿米亥,26.2,以,2002
诗歌,兰波彩图集,8.9,729,阿尔图尔·兰波,18.0,法,2008
诗歌,詩60首,9.1,275,夏宇,380.0,中,2011
诗歌,整数26,7.8,46,科索维尔,46.0,斯洛文,2017
诗歌,英国诗史,8.8,261,王佐良,21.0,中,1997
诗歌,巴列霍诗选,8.7,528,巴列霍,14.0,秘,2007
诗歌,如果你爱我比较深,8.1,998,王尔德,15.0,英国,2005
散文,荒废集,8.1,9600,陈丹青,39.0,中,2009
文学,项塔兰,9.0,4027,格里高利·大卫·罗伯兹,58.0,澳,2009
文学,我与地坛,9.0,19225,史铁生,25.0,中,2002
文学,不畅销小说写作指南,7.5,320,大头马,42.0,中,2017
小说,罗曼蒂克消亡史,7.4,7200,程耳,36.0,中,2016
小说,地下铁道,7.4,1671,科尔森·怀特黑德,39.8,美,2017
小说,红拂夜奔,8.6,16097,王小波,28.0,中,2005
小说,遥远的救世主,8.8,9320,豆豆,28.0,中,2005
小说,咖啡未冷前,6.9,665,川口俊和,36.0,日,2017
小说,狼图腾,8.3,82787,姜戎,32.0,中,2004
小说,遥远的星辰,8.4,1512,罗贝托·波拉尼奥,32.0,智利,2016
小说,自由,8.4,4950,乔纳森·弗兰岑,49.5,美,2012
小说,小说机杼,9.0,825,詹姆斯·伍德,28.0,英,2015
小说,怒,8.4,3583,吉田修一,42.0,日,2016
小说,质数的孤独,8.0,16029,保罗·乔尔达诺,26.0,意,2011
小说,都柏林人,8.6,3418,詹姆斯·乔伊斯,26.0,爱尔兰,2010
小说,盲目的向日葵,8.7,144,阿尔贝托·门德斯,39.5,西班牙,2017
小说,当尼采哭泣,8.8,3169,欧文D.亚隆（IrvinD.Yalom,36.0,美,2011
小说,大江东去（共三部）,9.0,3504,阿耐,118.0,中,2009
小说,刺猬的优雅,8.1,10591,妙莉叶·芭贝里,25.0,法,2010
小说,时间的针脚,8.4,6921,玛丽亚·杜埃尼亚斯,39.5,西,2012
小说,夜莺,8.7,490,克里斯汀·汉娜,38.0,美,2016
小说,爱德华·巴纳德的堕落,9.0,857,毛姆,56.0,英,2016
散文,世间的名字,8.4,592,唐诺,39.0,中,2012
散文,因自由而美丽,7.8,1781,黎戈,26.0,中,2013
文学,红玫瑰与白玫瑰,8.4,42714,张爱玲,12.8,中,1996
文学,悲惨世界（上中下）,8.9,28229,雨果,66.0,法,1992
文学,如何阅读一本文学书,8.5,1142,托马斯·福斯特,39.5,美,2016
文学,如果在冬夜，一个旅人,8.7,8036,伊塔洛·卡尔维诺,25.0,意大利,2007
文学,木心作品八种,9.3,1923,木心,160.0,中,2009
文学,没有人给他写信的上校,8.5,15051,加西亚·马尔克斯,19.5,哥伦比亚,2013
文学,午夜之子,8.5,1380,萨曼·鲁西迪,56.0,英,2015
文学,洛丽塔,7.7,57243,弗拉基米尔·纳博科夫,27.0,美,2005
文学,人鼠之间,9.1,2115,约翰·斯坦贝克（JohnSteinbeck）,29.0,美,2016
文学,卡尔维诺文集（第三卷）,9.3,4116,卡尔维诺,21.0,意大利,2001
文学,追忆似水年华 Ⅰ,8.7,8818,M·普鲁斯特,5.8,法,1989
文学,在路上,7.8,39824,杰克·凯鲁亚克,28.0,美,2006
文学,罪与罚,8.8,9175,陀思妥耶夫斯基,22.0,俄,2003
文学,哈扎尔辞典（阳本）,8.8,2867,米洛拉德·帕维奇,45.0,塞尔维亚,2013
文学,海边的卡夫卡,8.1,65016,村上春树,25.0,日,2003
文学,小于一,8.8,1902,约瑟夫·布罗茨基,45.0,美,2014
文学,战争与和平（全四册）,8.7,4940,列夫·托尔斯泰,59.0,俄,1997
散文,永久的憧憬和追求,8.8,66,萧红,29.8,中,2017
散文,谢谢你离开我,7.0,6737,张小娴,30.0,中,2013
散文,人生不过如此,7.8,4182,林语堂,25.0,中,2007
散文,尘曲,7.7,11981,七堇年,25.0,中,2010
散文,送你一匹马,8.6,6228,三毛,18.0,中,2009
散文,比我老的老头,8.3,3629,黄永玉,23.0,中,2003
散文,父后七日,8.3,2972,刘梓洁,22.0,中,2011
散文,妞妞,8.4,10497,周国平,24.8,中,2003
散文,爱与战争的日日夜夜,9.1,187,爱德华多·加莱亚诺,38.0,乌拉圭,2016
散文,故乡的食物,8.9,1011,汪曾祺,22.0,中,2010
散文,人间深河,8.0,290,倪湛舸,24.0,中,2006
散文,食事,8.7,727,汪曾祺,36.0,中,2014
散文,想念,7.5,2764,张小娴,25.0,中,2011
散文,百年思索,8.8,1487,龙应台,24.0,中,2001
散文,一个人在途上,8.7,67,郁达夫,29.8,中,2017
散文,有一天啊，宝宝……,8.5,19191,蔡康永,22.0,中,2006
散文,置身于苦难与阳光之间,8.6,1188,加缪,9.2,法,1997
诗歌,诺瓦利斯作品选集,8.3,147,诺瓦利斯,68.0,德,2012
随笔,沉默的大多数,9.1,46514,王小波,27.0,中,1997
诗歌,唯有悲伤不撒谎,7.7,252,高银,35.0,韩,2015
诗歌,曼德尔施塔姆诗选,8.7,194,曼德尔施塔姆,48.8,俄,2015
诗歌,许渊冲经典英译古代诗歌1000首（套装共10册）,9.2,34,许渊冲,138.0,中,2013
诗歌,不如让每天发生些小事情,8.0,365,海桑,28.0,中,2016
诗歌,周夢蝶詩文集卷一：孤獨國,9.4,109,周夢蝶,350.0,中,2009
诗歌,杜伊诺哀歌,8.3,715,里尔克,16.0,奥,2009
诗歌,荷尔德林文集,8.8,390,荷尔德林,22.7,德,1999
诗歌,北岛诗选,8.4,748,北岛,1.35,中,1986
诗歌,英诗的境界,8.5,311,王佐良,9.6,中,1996
诗歌,她等待刀尖已经太久,7.9,87,茨维塔耶娃,60.0,俄,2017
诗歌,冯唐诗百首,7.0,3463,冯唐,28.0,中,2011
诗歌,穆旦译文集(8卷本),9.3,120,查良铮,290.0,中,2005
随笔,看见,8.8,135451,柴静,39.8,中,2013
随笔,送你一颗子弹,8.6,94739,刘瑜,25.0,中,2010
随笔,我们仨,8.7,92185,杨绛,18.8,中,2003
随笔,目送,8.7,89436,龙应台,39.0,中,2009
随笔,江城,9.0,25403,彼得·海斯勒,36.0,美,2012
随笔,这些人，那些事,8.8,45027,吴念真,28.0,中,2011
随笔,民主的细节,8.6,56380,刘瑜,25.0,中,2009
随笔,时间的果,8.3,1370,黎戈,39.8,中,2017
随笔,人间草木,9.0,6298,汪曾祺,20.0,中,2005
随笔,撒哈拉的故事,9.0,67987,三毛,160.0,中,1976
随笔,吃鲷鱼让我打嗝,8.0,2424,杰西·艾森伯格,49.0,美,2017
随笔,我为你洒下月光,8.3,502,简媜,48.0,中,2017
